,date,hour,region,stop_count,Game,Day,StartTime,xEndTime,Home,Opp,TeamScore,OppScore,PointDiff,DefTO,OffTO,TODiff,Win,OT,Season,Wins,Losses,Streak,Rivalry,Giants,Cowboys,RegularSeason,Division,ConfChamp,SuperBowl,gameday,start_hour,end_hour,game_period,baseline,percent_change_in_stops,area_km2,stop_density
2553,2015-10-19,6,4,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.2180349932705249,-1.0,21.991148575128552,0.0
2554,2015-10-19,6,5,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.23553162853297444,-1.0,28.274333882308138,0.0
2555,2015-10-19,7,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.04508748317631225,-1.0,3.141592653589793,0.0
2556,2015-10-19,7,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.2126514131897712,-1.0,9.42477796076938,0.0
2557,2015-10-19,7,3,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.6413189771197847,0.5592864637985309,15.707963267948966,0.06366197723675814
2558,2015-10-19,7,4,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.5289367429340511,0.89058524173028,21.991148575128552,0.04547284088339867
2559,2015-10-19,7,5,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.414535666218035,-1.0,28.274333882308138,0.0
2560,2015-10-19,8,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.0477792732166891,-1.0,3.141592653589793,0.0
2561,2015-10-19,8,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.34791386271870794,-1.0,9.42477796076938,0.0
2562,2015-10-19,8,3,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.154777927321669,0.7319347319347319,15.707963267948966,0.12732395447351627
2563,2015-10-19,8,4,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.0174966352624495,-1.0,21.991148575128552,0.0
2564,2015-10-19,8,5,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.9320323014804845,-1.0,28.274333882308138,0.0
2565,2015-10-19,9,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.0531628532974428,-1.0,3.141592653589793,0.0
2566,2015-10-19,9,2,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.40242261103633914,1.4849498327759199,9.42477796076938,0.1061032953945969
2567,2015-10-19,9,3,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5531628532974429,-1.0,15.707963267948966,0.0
2568,2015-10-19,9,4,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.7207267833109017,0.16229956980836924,21.991148575128552,0.09094568176679733
2569,2015-10-19,9,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5242261103633916,-0.34392935982339956,28.274333882308138,0.0353677651315323
2570,2015-10-19,10,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.06191117092866756,-1.0,3.141592653589793,0.0
2571,2015-10-19,10,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.4300134589502019,-1.0,9.42477796076938,0.0
2572,2015-10-19,10,3,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5585464333781964,-1.0,15.707963267948966,0.0
2573,2015-10-19,10,4,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.914535666218035,0.044639718804920875,21.991148575128552,0.09094568176679733
2574,2015-10-19,10,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.6352624495289367,-0.388477366255144,28.274333882308138,0.0353677651315323
2575,2015-10-19,11,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.04172274562584118,-1.0,3.141592653589793,0.0
2576,2015-10-19,11,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.4084791386271871,-1.0,9.42477796076938,0.0
2577,2015-10-19,11,3,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.4353970390309556,0.39334270979840597,15.707963267948966,0.12732395447351627
2578,2015-10-19,11,4,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.7907133243606999,-1.0,21.991148575128552,0.0
2579,2015-10-19,11,5,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5141318977119784,0.32088888888888895,28.274333882308138,0.0707355302630646
2580,2015-10-19,12,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.05047106325706595,-1.0,3.141592653589793,0.0
2581,2015-10-19,12,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.31763122476446837,-1.0,9.42477796076938,0.0
2582,2015-10-19,12,3,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.265814266487214,-0.20999468367889426,15.707963267948966,0.06366197723675814
2583,2015-10-19,12,4,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5437415881561238,-0.35222319093286836,21.991148575128552,0.04547284088339867
2584,2015-10-19,12,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.30349932705249,-0.23283427981414562,28.274333882308138,0.0353677651315323
2585,2015-10-19,13,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.04441453566621804,-1.0,3.141592653589793,0.0
2586,2015-10-19,13,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.2503364737550471,-1.0,9.42477796076938,0.0
2587,2015-10-19,13,3,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.0713324360699865,-0.0665829145728643,15.707963267948966,0.06366197723675814
2588,2015-10-19,13,4,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.3600269179004039,-1.0,21.991148575128552,0.0
2589,2015-10-19,13,5,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.1695827725437415,0.710011507479862,28.274333882308138,0.0707355302630646
2590,2015-10-19,14,1,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.04306864064602961,22.21875,3.141592653589793,0.3183098861837907
2591,2015-10-19,14,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.17227456258411844,-1.0,9.42477796076938,0.0
2592,2015-10-19,14,3,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.6682368775235532,0.49647532729103716,15.707963267948966,0.06366197723675814
2593,2015-10-19,14,4,3,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.0740242261103634,1.7932330827067668,21.991148575128552,0.136418522650196
2594,2015-10-19,14,5,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.8586810228802153,-1.0,28.274333882308138,0.0
2595,2015-10-19,15,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.05720053835800808,-1.0,3.141592653589793,0.0
2596,2015-10-19,15,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.21870794078061911,-1.0,9.42477796076938,0.0
2597,2015-10-19,15,3,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.8337819650067295,-1.0,15.707963267948966,0.0
2598,2015-10-19,15,4,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.003364737550471,-1.0,21.991148575128552,0.0
2599,2015-10-19,15,5,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.7503364737550471,-1.0,28.274333882308138,0.0
2600,2015-10-19,16,1,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.0531628532974428,36.62025316455696,3.141592653589793,0.6366197723675814
2601,2015-10-19,16,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.310228802153432,-1.0,9.42477796076938,0.0
2602,2015-10-19,16,3,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5491251682368776,-0.3544743701129453,15.707963267948966,0.06366197723675814
2603,2015-10-19,16,4,3,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.8001345895020189,0.6665420560747664,21.991148575128552,0.136418522650196
2604,2015-10-19,16,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5457604306864066,-0.3530692207226818,28.274333882308138,0.0353677651315323
2605,2015-10-19,17,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.05114401076716016,-1.0,3.141592653589793,0.0
2606,2015-10-19,17,2,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.32301480484522205,5.191666666666666,9.42477796076938,0.2122065907891938
2607,2015-10-19,17,3,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.5773889636608345,-1.0,15.707963267948966,0.0
2608,2015-10-19,17,4,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,2.0686406460296096,-0.5165907612231619,21.991148575128552,0.04547284088339867
2609,2015-10-19,17,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.9246298788694483,-0.48041958041958044,28.274333882308138,0.0353677651315323
2610,2015-10-19,18,1,4,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.0740242261103634,53.03636363636363,3.141592653589793,1.2732395447351628
2611,2015-10-19,18,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.38694481830417227,-1.0,9.42477796076938,0.0
2612,2015-10-19,18,3,8,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,1.7456258411843877,3.5828835774865073,15.707963267948966,0.5092958178940651
2613,2015-10-19,18,4,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,2.9535666218034993,-0.3228525860104807,21.991148575128552,0.09094568176679733
2614,2015-10-19,18,5,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,2.4125168236877523,-1.0,28.274333882308138,0.0
2615,2015-10-19,19,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.06460296096904442,-1.0,3.141592653589793,0.0
2616,2015-10-19,19,2,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,0.4515477792732167,3.4292101341281667,9.42477796076938,0.2122065907891938
2617,2015-10-19,19,3,4,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,2.7113055181695827,0.47530404566890055,15.707963267948966,0.25464790894703254
2618,2015-10-19,19,4,5,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,4.43606998654105,0.12712378640776706,21.991148575128552,0.22736420441699334
2619,2015-10-19,19,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,before,3.4925975773889637,-0.7136801541425819,28.274333882308138,0.0353677651315323
2620,2015-10-19,20,1,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.04306864064602961,22.21875,3.141592653589793,0.3183098861837907
2621,2015-10-19,20,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.5942126514131898,-1.0,9.42477796076938,0.0
2622,2015-10-19,20,3,9,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,2.702557200538358,2.3301792828685257,15.707963267948966,0.5729577951308232
2623,2015-10-19,20,4,5,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,4.137954239569313,0.20832655716376652,21.991148575128552,0.22736420441699334
2624,2015-10-19,20,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,3.5497981157469716,-0.7182938388625593,28.274333882308138,0.0353677651315323
2625,2015-10-19,21,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.058546433378196504,-1.0,3.141592653589793,0.0
2626,2015-10-19,21,2,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.6157469717362046,2.248087431693989,9.42477796076938,0.2122065907891938
2627,2015-10-19,21,3,3,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,2.4885598923283982,0.20551649540292055,15.707963267948966,0.19098593171027442
2628,2015-10-19,21,4,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,3.806864064602961,-0.47463319780802543,21.991148575128552,0.09094568176679733
2629,2015-10-19,21,5,4,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,3.6278600269179004,0.10257837135967351,28.274333882308138,0.1414710605261292
2630,2015-10-19,22,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.047106325706594884,-1.0,3.141592653589793,0.0
2631,2015-10-19,22,2,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.4448183041722746,1.2481089258698939,9.42477796076938,0.1061032953945969
2632,2015-10-19,22,3,4,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,1.9293405114401077,1.0732472968259503,15.707963267948966,0.25464790894703254
2633,2015-10-19,22,4,6,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,3.010094212651413,0.9932930918846413,21.991148575128552,0.272837045300392
2634,2015-10-19,22,5,1,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,2.9253028263795424,-0.6581550494593973,28.274333882308138,0.0353677651315323
2635,2015-10-19,23,1,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.05652759084791386,-1.0,3.141592653589793,0.0
2636,2015-10-19,23,2,0,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,0.436742934051144,-1.0,9.42477796076938,0.0
2637,2015-10-19,23,3,2,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,1.556527590847914,0.2849113705144833,15.707963267948966,0.12732395447351627
2638,2015-10-19,23,4,3,6,Monday,20:30:00,23:42:00,0.0,New York Giants,27.0,7.0,20.0,3.0,4.0,-1.0,1.0,0.0,2015.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,0,after,2.1870794078061913,0.3716923076923076,21.991148575128552,0.136418522650196
